時間,地區,average_humidity
2012-04-23,大直,77.83333333333333
2012-04-24,大直,83.45833333333333
2012-04-25,大直,80.5
2012-04-26,大直,88.91666666666669
2012-04-27,大直,90.08333333333331
2012-04-28,大直,89.33333333333331
2012-04-29,大直,81.75
2012-04-30,大直,72.875
2012-05-01,大直,69.375
2012-05-02,大直,74.41666666666667
2012-05-03,大直,79.875
2012-05-04,大直,90.75
2012-05-05,大直,69.54166666666667
2012-05-06,大直,63.125
2012-05-07,大直,56.0
2012-05-08,大直,64.875
2012-05-09,大直,81.75
2012-05-10,大直,91.33333333333331
2012-05-11,大直,85.125
2012-05-12,大直,79.41666666666667
2012-05-13,大直,74.54166666666667
2012-05-14,大直,73.54166666666667
2012-05-15,大直,77.16666666666667
2012-05-16,大直,85.20833333333333
2012-05-17,大直,85.45833333333333
2012-05-18,大直,70.79166666666667
2012-05-19,大直,91.04166666666669
2012-05-20,大直,94.45833333333331
2012-05-21,大直,77.58333333333333
2012-05-22,大直,68.91666666666667
2012-05-23,大直,74.0
2012-05-24,大直,71.95833333333333
2012-05-25,大直,74.625
2012-05-26,大直,80.41666666666667
2012-05-27,大直,90.41666666666669
2012-05-28,大直,97.20833333333331
2012-05-29,大直,83.875
2012-05-30,大直,82.95833333333333
2012-05-31,大直,83.79166666666667
2012-06-01,大直,83.0
2012-06-02,大直,90.83333333333331
2012-06-03,大直,85.70833333333333
2012-06-04,大直,96.16666666666669
2012-06-05,大直,83.91666666666667
2012-06-06,大直,77.08333333333333
2012-06-07,大直,78.20833333333333
2012-06-08,大直,76.33333333333333
2012-06-09,大直,74.58333333333333
2012-06-10,大直,69.70833333333333
2012-06-11,大直,73.66666666666667
2012-06-12,大直,98.41666666666669
2012-06-13,大直,83.125
2012-06-14,大直,94.58333333333331
2012-06-15,大直,91.625
2012-06-16,大直,95.33333333333331
2012-06-17,大直,79.125
2012-06-18,大直,77.70833333333333
2012-06-19,大直,91.41666666666669
2012-06-20,大直,95.625
2012-06-21,大直,97.33333333333331
2012-06-22,大直,89.04166666666669
2012-06-23,大直,86.625
2012-06-24,大直,85.375
2012-06-25,大直,85.375
2012-06-26,大直,84.0
2012-06-27,大直,78.16666666666667
2012-06-28,大直,74.70833333333333
2012-06-29,大直,69.75
2012-06-30,大直,82.16666666666667
2012-07-01,大直,77.125
2012-07-02,大直,70.79166666666667
2012-07-03,大直,71.95833333333333
2012-07-04,大直,69.54166666666667
2012-07-05,大直,71.70833333333333
2012-07-06,大直,78.29166666666667
2012-07-07,大直,77.375
2012-07-08,大直,72.91666666666667
2012-07-09,大直,67.16666666666667
2012-07-10,大直,60.375
2012-07-11,大直,64.58333333333333
2012-07-12,大直,62.54166666666666
2012-07-13,大直,60.625
2012-07-14,大直,68.625
2012-07-15,大直,72.0
2012-07-16,大直,80.125
2012-07-17,大直,73.29166666666667
2012-07-18,大直,68.33333333333333
2012-07-19,大直,68.08333333333333
2012-07-20,大直,64.83333333333333
2012-07-21,大直,63.29166666666666
2012-07-22,大直,63.125
2012-07-23,大直,66.20833333333333
2012-07-24,大直,64.0
2012-07-25,大直,66.16666666666667
2012-07-26,大直,80.66666666666667
2012-07-27,大直,69.91666666666667
2012-07-28,大直,63.79166666666666
2012-07-29,大直,67.16666666666667
2012-07-30,大直,80.125
2012-07-31,大直,81.79166666666667
2012-08-01,大直,83.375
2012-08-02,大直,89.83333333333331
2012-08-03,大直,84.41666666666667
2012-08-04,大直,81.0
2012-08-05,大直,80.66666666666667
2012-08-06,大直,79.04166666666667
2012-08-07,大直,64.66666666666667
2012-08-08,大直,67.75
2012-08-09,大直,79.95833333333333
2012-08-10,大直,72.79166666666667
2012-08-11,大直,74.5
2012-08-12,大直,84.16666666666667
2012-08-13,大直,78.125
2012-08-14,大直,70.95833333333333
2012-08-15,大直,72.625
2012-08-16,大直,64.16666666666667
2012-08-17,大直,81.79166666666667
2012-08-18,大直,72.58333333333333
2012-08-19,大直,65.625
2012-08-20,大直,64.375
2012-08-21,大直,66.45833333333333
2012-08-22,大直,76.79166666666667
2012-08-23,大直,82.91666666666667
2012-08-24,大直,74.95833333333333
2012-08-25,大直,71.45833333333333
2012-08-26,大直,80.5
2012-08-27,大直,71.75
2012-08-28,大直,76.875
2012-08-29,大直,77.70833333333333
2012-08-30,大直,85.125
2012-08-31,大直,78.70833333333333
2012-09-01,大直,67.83333333333333
2012-09-02,大直,62.95833333333334
2012-09-03,大直,67.83333333333333
2012-09-04,大直,65.29166666666667
2012-09-05,大直,65.04166666666667
2012-09-06,大直,67.41666666666667
2012-09-07,大直,69.04166666666667
2012-09-08,大直,64.45833333333333
2012-09-09,大直,67.125
2012-09-10,大直,66.58333333333333
2012-09-11,大直,65.33333333333333
2012-09-12,大直,68.08333333333333
2012-09-13,大直,69.25
2012-09-14,大直,79.5
2012-09-15,大直,80.33333333333333
2012-09-16,大直,75.04166666666667
2012-09-17,大直,67.91666666666667
2012-09-18,大直,63.08333333333334
2012-09-19,大直,74.66666666666667
2012-09-20,大直,78.70833333333333
2012-09-21,大直,74.75
2012-09-22,大直,75.375
2012-09-23,大直,81.41666666666667
2012-09-24,大直,77.625
2012-09-25,大直,68.75
2012-09-26,大直,73.33333333333333
2012-09-27,大直,75.29166666666667
2012-09-28,大直,77.66666666666667
2012-09-29,大直,65.83333333333333
2012-09-30,大直,61.16666666666666
2012-10-01,大直,60.83333333333334
2012-10-02,大直,62.41666666666666
2012-10-03,大直,59.54166666666666
2012-10-04,大直,67.25
2012-10-05,大直,77.125
2012-10-06,大直,71.125
2012-10-07,大直,71.91666666666667
2012-10-08,大直,67.16666666666667
2012-10-09,大直,69.75
2012-10-10,大直,66.95833333333333
2012-10-11,大直,62.75
2012-10-12,大直,60.0
2012-10-13,大直,68.45833333333333
2012-10-14,大直,71.04166666666667
2012-10-15,大直,69.70833333333333
2012-10-16,大直,70.5
2012-10-17,大直,70.45833333333333
2012-10-18,大直,57.45833333333334
2012-10-19,大直,60.08333333333334
2012-10-20,大直,55.91666666666666
2012-10-21,大直,60.54166666666666
2012-10-22,大直,70.95833333333333
2012-10-23,大直,80.375
2012-10-24,大直,70.375
2012-10-25,大直,67.25
2012-10-26,大直,67.875
2012-10-27,大直,69.08333333333333
2012-10-28,大直,82.625
2012-10-29,大直,76.58333333333333
2012-10-30,大直,80.33333333333333
2012-10-31,大直,87.5
2012-11-01,大直,66.625
2012-11-02,大直,71.0
2012-11-03,大直,65.91666666666667
2012-11-04,大直,73.33333333333333
2012-11-05,大直,66.125
2012-11-06,大直,61.54166666666666
2012-11-07,大直,58.25
2012-11-08,大直,64.75
2012-11-09,大直,68.5
2012-11-10,大直,70.66666666666667
2012-11-11,大直,85.75
2012-11-12,大直,73.625
2012-11-13,大直,76.5
2012-11-14,大直,60.95833333333334
2012-11-15,大直,69.70833333333333
2012-11-16,大直,64.16666666666667
2012-11-17,大直,81.875
2012-11-18,大直,78.20833333333333
2012-11-19,大直,75.29166666666667
2012-11-20,大直,70.04166666666667
2012-11-21,大直,82.70833333333333
2012-11-22,大直,93.43478260869566
2012-11-23,大直,87.43478260869566
2012-11-24,大直,88.8695652173913
2012-11-25,大直,76.0
2012-11-26,大直,86.25
2012-11-27,大直,85.79166666666667
2012-11-28,大直,88.29166666666669
2012-11-29,大直,89.75
2012-11-30,大直,91.625
2012-12-01,大直,92.95833333333331
2012-12-02,大直,94.41666666666669
2012-12-03,大直,86.58333333333331
2012-12-04,大直,67.875
2012-12-05,大直,87.875
2012-12-06,大直,59.41666666666666
2012-12-07,大直,68.875
2012-12-08,大直,82.29166666666667
2012-12-09,大直,84.29166666666667
2012-12-10,大直,71.83333333333333
2012-12-11,大直,89.625
2012-12-12,大直,86.66666666666669
2012-12-13,大直,79.91666666666667
2012-12-14,大直,77.0
2012-12-15,大直,77.29166666666667
2012-12-16,大直,83.0
2012-12-17,大直,77.16666666666667
2012-12-18,大直,77.79166666666667
2012-12-19,大直,82.25
2012-12-20,大直,74.375
2012-12-21,大直,75.375
2012-12-22,大直,80.125
2012-12-23,大直,72.20833333333333
2012-12-24,大直,61.375
2012-12-25,大直,64.83333333333333
2012-12-26,大直,80.375
2012-12-27,大直,75.54166666666667
2012-12-28,大直,75.375
2012-12-29,大直,72.54166666666667
2012-12-30,大直,71.16666666666667
2013-01-01,大直,86.25
2013-01-02,大直,85.20833333333333
2013-01-03,大直,81.8695652173913
2013-01-04,大直,88.79166666666669
2013-01-05,大直,89.58333333333331
2013-01-06,大直,87.0
2013-01-07,大直,84.54166666666667
2013-01-08,大直,89.04166666666669
2013-01-09,大直,88.29166666666669
2013-01-10,大直,84.54166666666667
2013-01-11,大直,78.45833333333333
2013-01-12,大直,93.82608695652172
2013-01-13,大直,88.70833333333331
2013-01-14,大直,62.29166666666666
2013-01-15,大直,62.875
2013-01-16,大直,73.25
2013-01-17,大直,69.91666666666667
2013-01-18,大直,62.16666666666666
2013-01-19,大直,64.0
2013-01-20,大直,67.08333333333333
2013-01-21,大直,73.70833333333333
2013-01-22,大直,81.08333333333333
2013-01-23,大直,78.33333333333333
2013-01-24,大直,68.375
2013-01-25,大直,71.33333333333333
2013-01-26,大直,75.0
2013-01-27,大直,71.20833333333333
2013-01-28,大直,60.54166666666666
2013-01-29,大直,75.875
2013-01-30,大直,67.0
2013-02-01,大直,64.66666666666667
2013-02-02,大直,77.91666666666667
2013-02-03,大直,83.08333333333333
2013-02-04,大直,78.29166666666667
2013-02-05,大直,81.5
2013-02-06,大直,81.875
2013-02-07,大直,81.20833333333333
2013-02-08,大直,80.0
2013-02-09,大直,84.125
2013-02-10,大直,83.79166666666667
2013-02-11,大直,84.20833333333333
2013-02-12,大直,85.45833333333333
2013-02-13,大直,79.04166666666667
2013-02-14,大直,82.08333333333333
2013-02-15,大直,85.04166666666667
2013-02-16,大直,75.79166666666667
2013-02-17,大直,71.125
2013-02-18,大直,71.95833333333333
2013-02-19,大直,79.625
2013-02-20,大直,82.08333333333333
2013-02-21,大直,85.69565217391305
2013-02-22,大直,87.58333333333331
2013-02-23,大直,78.79166666666667
2013-02-24,大直,69.20833333333333
2013-02-25,大直,74.66666666666667
2013-02-26,大直,71.16666666666667
2013-02-27,大直,91.83333333333331
2013-03-01,大直,77.79166666666667
2013-03-02,大直,78.20833333333333
2013-03-03,大直,69.16666666666667
2013-03-04,大直,59.625
2013-03-05,大直,48.33333333333334
2013-03-06,大直,61.58333333333334
2013-03-07,大直,62.58333333333334
2013-03-08,大直,55.04166666666666
2013-03-09,大直,64.58333333333333
2013-03-10,大直,72.625
2013-03-11,大直,73.08333333333333
2013-03-12,大直,78.0
2013-03-13,大直,78.04166666666667
2013-03-14,大直,72.45833333333333
2013-03-15,大直,80.0
2013-03-16,大直,81.25
2013-03-17,大直,72.75
2013-03-18,大直,74.54166666666667
2013-03-19,大直,80.29166666666667
2013-03-20,大直,80.16666666666667
2013-03-21,大直,79.75
2013-03-22,大直,74.79166666666667
2013-03-23,大直,80.73913043478261
2013-03-24,大直,81.70833333333333
2013-03-25,大直,74.33333333333333
2013-03-26,大直,76.70833333333333
2013-03-27,大直,86.54166666666669
2013-03-28,大直,84.625
2013-03-29,大直,85.29166666666667
2013-03-30,大直,87.125
2013-04-01,大直,90.08333333333331
2013-04-02,大直,80.33333333333333
2013-04-03,大直,72.1304347826087
2013-04-04,大直,89.5
2013-04-05,大直,94.125
2013-04-06,大直,81.0
2013-04-07,大直,56.70833333333334
2013-04-08,大直,65.375
2013-04-09,大直,85.0
2013-04-10,大直,66.08333333333333
2013-04-11,大直,80.83333333333333
2013-04-12,大直,86.875
2013-04-13,大直,75.83333333333333
2013-04-14,大直,91.04166666666669
2013-04-15,大直,66.625
2013-04-16,大直,75.83333333333333
2013-04-17,大直,73.66666666666667
2013-04-18,大直,78.26086956521739
2013-04-19,大直,85.33333333333333
2013-04-20,大直,88.125
2013-04-21,大直,80.625
2013-04-22,大直,70.75
2013-04-23,大直,76.91666666666667
2013-04-24,大直,84.41666666666667
2013-04-25,大直,91.54166666666669
2013-04-26,大直,71.45833333333333
2013-04-27,大直,76.79166666666667
2013-04-28,大直,77.25
2013-04-29,大直,75.41666666666667
2013-05-01,大直,79.95833333333333
2013-05-02,大直,64.05555555555556
2013-05-03,大直,62.70833333333334
2013-05-04,大直,71.70833333333333
2013-05-05,大直,73.45833333333333
2013-05-06,大直,76.04166666666667
2013-05-07,大直,72.04166666666667
2013-05-08,大直,72.16666666666667
2013-05-09,大直,73.58333333333333
2013-05-10,大直,78.25
2013-05-11,大直,95.75
2013-05-12,大直,96.66666666666669
2013-05-13,大直,91.56521739130434
2013-05-14,大直,80.5
2013-05-15,大直,84.5
2013-05-16,大直,87.41666666666669
2013-05-17,大直,86.625
2013-05-18,大直,86.95833333333331
2013-05-19,大直,79.41666666666667
2013-05-20,大直,84.45833333333333
2013-05-21,大直,88.16666666666669
2013-05-22,大直,88.58333333333331
2013-05-23,大直,85.45833333333333
2013-05-24,大直,82.56521739130434
2013-05-25,大直,67.69565217391305
2013-05-26,大直,73.29166666666667
2013-05-27,大直,70.16666666666667
2013-05-28,大直,68.83333333333333
2013-05-29,大直,74.25
2013-05-30,大直,71.41666666666667
2013-06-01,大直,71.54166666666667
2013-06-02,大直,67.45833333333333
2013-06-03,大直,80.45833333333333
2013-06-04,大直,84.375
2013-06-05,大直,83.33333333333333
2013-06-06,大直,75.75
2013-06-07,大直,73.73913043478261
2013-06-08,大直,67.83333333333333
2013-06-09,大直,71.83333333333333
2013-06-10,大直,80.33333333333333
2013-06-11,大直,90.04166666666669
2013-06-12,大直,88.375
2013-06-13,大直,78.58333333333333
2013-06-14,大直,73.33333333333333
2013-06-15,大直,74.79166666666667
2013-06-16,大直,78.58333333333333
2013-06-17,大直,76.25
2013-06-18,大直,67.70833333333333
2013-06-19,大直,70.75
2013-06-20,大直,73.25
2013-06-21,大直,70.625
2013-06-22,大直,70.58333333333333
2013-06-23,大直,77.79166666666667
2013-06-24,大直,77.45833333333333
2013-06-25,大直,65.58333333333333
2013-06-26,大直,65.91304347826087
2013-06-27,大直,61.125
2013-06-28,大直,63.375
2013-06-29,大直,68.45833333333333
2013-07-01,大直,64.25
2013-07-02,大直,71.875
2013-07-03,大直,72.20833333333333
2013-07-04,大直,71.45833333333333
2013-07-05,大直,76.70833333333333
2013-07-06,大直,80.375
2013-07-07,大直,80.375
2013-07-08,大直,70.75
2013-07-09,大直,68.625
2013-07-10,大直,66.83333333333333
2013-07-11,大直,69.75
2013-07-12,大直,76.41666666666667
2013-07-13,大直,79.0
2013-07-14,大直,72.875
2013-07-15,大直,75.20833333333333
2013-07-16,大直,66.75
2013-07-17,大直,60.08333333333334
2013-07-18,大直,62.5
2013-07-19,大直,70.375
2013-07-20,大直,69.3
2013-07-21,大直,66.625
2013-07-22,大直,65.16666666666667
2013-07-23,大直,66.83333333333333
2013-07-24,大直,68.79166666666667
2013-07-25,大直,72.08333333333333
2013-07-26,大直,74.45833333333333
2013-07-27,大直,72.79166666666667
2013-07-28,大直,67.41666666666667
2013-07-29,大直,64.625
2013-07-30,大直,65.29166666666667
2013-08-01,大直,60.21739130434783
2013-08-02,大直,65.41666666666667
2013-08-03,大直,67.04166666666667
2013-08-04,大直,64.625
2013-08-05,大直,64.125
2013-08-06,大直,71.75
2013-08-07,大直,71.16666666666667
2013-08-08,大直,61.08333333333334
2013-08-09,大直,65.625
2013-08-10,大直,65.75
2013-08-11,大直,61.25
2013-08-12,大直,57.82608695652174
2013-08-13,大直,57.95833333333334
2013-08-14,大直,72.66666666666667
2013-08-15,大直,83.45833333333333
2013-08-16,大直,74.25
2013-08-17,大直,74.875
2013-08-18,大直,74.29166666666667
2013-08-19,大直,70.625
2013-08-20,大直,91.25
2013-08-21,大直,94.20833333333331
2013-08-22,大直,91.54166666666669
2013-08-23,大直,87.5
2013-08-24,大直,79.16666666666667
2013-08-25,大直,72.41666666666667
2013-08-26,大直,68.5
2013-08-27,大直,67.79166666666667
2013-08-28,大直,73.33333333333333
2013-08-29,大直,88.83333333333331
2013-08-30,大直,74.83333333333333
2013-09-01,大直,93.04166666666669
2013-09-02,大直,69.04166666666667
2013-09-03,大直,65.83333333333333
2013-09-04,大直,64.625
2013-09-05,大直,71.5
2013-09-06,大直,67.625
2013-09-07,大直,68.625
2013-09-08,大直,71.54166666666667
2013-09-09,大直,72.04166666666667
2013-09-10,大直,69.33333333333333
2013-09-11,大直,67.91666666666667
2013-09-12,大直,66.83333333333333
2013-09-13,大直,65.58333333333333
2013-09-14,大直,69.45833333333333
2013-09-15,大直,76.04166666666667
2013-09-16,大直,70.16666666666667
2013-09-17,大直,68.58333333333333
2013-09-18,大直,84.95833333333333
2013-09-19,大直,79.25
2013-09-20,大直,79.625
2013-09-21,大直,82.08333333333333
2013-09-22,大直,76.79166666666667
2013-09-23,大直,73.83333333333333
2013-09-24,大直,69.75
2013-09-25,大直,73.79166666666667
2013-09-26,大直,67.875
2013-09-27,大直,73.0
2013-09-28,大直,77.70833333333333
2013-09-29,大直,73.0
2013-10-01,大直,77.95833333333333
2013-10-02,大直,68.41666666666667
2013-10-03,大直,72.375
2013-10-04,大直,67.95833333333333
2013-10-05,大直,82.83333333333333
2013-10-06,大直,88.33333333333331
2013-10-07,大直,81.375
2013-10-08,大直,77.91666666666667
2013-10-09,大直,85.625
2013-10-10,大直,79.875
2013-10-11,大直,78.25
2013-10-12,大直,75.33333333333333
2013-10-13,大直,67.33333333333333
2013-10-14,大直,71.625
2013-10-15,大直,66.20833333333333
2013-10-16,大直,58.91666666666666
2013-10-17,大直,75.41666666666667
2013-10-18,大直,74.45833333333333
2013-10-19,大直,78.125
2013-10-20,大直,69.375
2013-10-21,大直,72.91666666666667
2013-10-22,大直,67.29166666666667
2013-10-23,大直,76.70833333333333
2013-10-24,大直,74.5
2013-10-25,大直,60.91666666666666
2013-10-26,大直,59.04166666666666
2013-10-27,大直,63.08333333333334
2013-10-28,大直,67.95833333333333
2013-10-29,大直,69.66666666666667
2013-10-30,大直,70.25
2013-11-01,大直,82.41666666666667
2013-11-02,大直,81.70833333333333
2013-11-03,大直,84.875
2013-11-04,大直,87.58333333333331
2013-11-05,大直,87.20833333333331
2013-11-06,大直,82.5
2013-11-07,大直,78.29166666666667
2013-11-08,大直,68.66666666666667
2013-11-09,大直,67.875
2013-11-10,大直,76.41666666666667
2013-11-11,大直,85.45833333333333
2013-11-12,大直,85.29166666666667
2013-11-13,大直,86.125
2013-11-14,大直,80.875
2013-11-15,大直,80.20833333333333
2013-11-16,大直,84.08333333333333
2013-11-17,大直,60.875
2013-11-18,大直,57.0
2013-11-19,大直,54.79166666666666
2013-11-20,大直,57.33333333333334
2013-11-21,大直,69.91666666666667
